label,query,hits,totalRunTimeMs,avgRunTimeMs,lastRunTimeMs
65000000,q=text_t%3Acolony+collapse+disorder,463,127,12.7,12
65000000,q=text_t%3AArgentina%27s+Inflation,78,122,12.2,13
65000000,q=text_t%3AFuture+of+MOOCs,41668,119,11.9,12
65000000,q=text_t%3Aunsuccessful+kickstarter+applicants,301,130,13.0,13
65000000,q=text_t%3Asolar+flare,3931,127,12.7,13
65000000,q=text_t%3Acelebrity+DUI,7485,128,12.8,12
65000000,q=text_t%3AOscars+snub+Affleck,8723,120,12.0,12
65000000,q=text_t%3APitbull+rapper,4320,123,12.3,15
65000000,q=text_t%3AHagel+nomination+filibustered,1006,124,12.4,12
65000000,q=text_t%3ABuying+clothes+online,11747,128,12.8,14
65000000,q=text_t%3AAngry+Birds+cartoon,17690,141,14.1,15
65000000,q=text_t%3ALawyer+jokes,2403,129,12.9,14
65000000,q=text_t%3Atrash+the+dress,6791,114,11.4,11
65000000,q=text_t%3Aasteroid+hits+Russia,817,124,12.4,14
65000000,q=text_t%3Acruise+ship+safety,4946,131,13.1,14
65000000,q=text_t%3AThe+Middle+TV+show,4803344,142,14.2,13
65000000,q=text_t%3ABig+Dog+terminator+robot,159101,117,11.7,13
65000000,q=text_t%3AGone+Girl+reviews,84476,158,15.8,15
65000000,q=text_t%3Acause+of+the+Super+Bowl+blackout,137690,122,12.2,13
65000000,q=text_t%3ANew+York+City+soda+ban+blocked,613799,154,15.4,16
65000000,q=text_t%3AArtists+Against+Fracking,6994,133,13.3,13
65000000,q=text_t%3ARichard+III+burial+dispute,7238,117,11.7,13
65000000,q=text_t%3AMila+Kunis+in+Oz+movie,3043,124,12.4,13
65000000,q=text_t%3AIranian+weapons+to+Syria,604,136,13.6,14
65000000,q=text_t%3AMaracana+Stadium+problems,53,122,12.2,12
65000000,q=text_t%3ADownton+Abbey+actor+turnover,797,128,12.8,14
65000000,q=text_t%3ANational+Parks+sequestered,20754,182,18.2,13
65000000,q=text_t%3AGMO+labeling,628,116,11.6,12
65000000,q=text_t%3AVictoria%27s+Secret+commercial,1847,130,13.0,14
65000000,q=text_t%3ACyprus+Bailout+Protests,3117,129,12.9,13
65000000,q=text_t%3Amaking+football+safer,84430,137,13.7,14
65000000,q=text_t%3AUK+wine+industry,27978,121,12.1,13
65000000,q=text_t%3Agun+advocates+are+corrupt,20935,116,11.6,12
65000000,q=text_t%3AIceland+FBI+Wikileaks,763,129,12.9,14
65000000,q=text_t%3Alighter+bail+for+Pistorius,3146,132,13.2,13
65000000,q=text_t%3Aanti-aging+resveratrol,15018,129,12.9,13
65000000,q=text_t%3AObama+reaction+to+Syrian+chemical+weapons,24106,115,11.5,13
65000000,q=text_t%3ABush%27s+dog+dies,200,120,12.0,13
65000000,q=text_t%3AKardashian+maternity+style,4305,122,12.2,12
65000000,q=text_t%3Ahush+puppies+meal,4219,141,14.1,15
65000000,q=text_t%3Acircular+economy+initiatives,583,133,13.3,13
65000000,q=text_t%3Asocial+media+as+educational+tool,45908,163,16.3,13
65000000,q=text_t%3A3D+printing+for+science,12003,117,11.7,12
65000000,q=text_t%3ADPRK+Nuclear+Test,167,126,12.6,13
65000000,q=text_t%3Avirtual+currencies+regulation,4299,129,12.9,13
65000000,q=text_t%3ALindsey+Vonn+sidelined,1605,127,12.7,13
65000000,q=text_t%3AACPT+Crossword+Tournament,9,104,10.4,12
65000000,q=text_t%3AMaryland+casino+table+games,2445,122,12.2,12
65000000,q=text_t%3Asequestration+opinions,817,139,13.9,14
65000000,q=text_t%3AUS+behind+Chaevez+cancer,235294,154,15.4,15
65000000,q=text_t%3AHoney+Boo+Boo+Girl+Scout+cookies,14982,163,16.3,15
65000000,q=text_t%3ATony+Mendez,9260,121,12.1,13
70000000,q=text_t%3Awater+shortages,42427,120,12.0,12
70000000,q=text_t%3AFlorida+Derby+2013,15809,122,12.2,11
70000000,q=text_t%3AKal+Penn,2519,119,11.9,10
70000000,q=text_t%3ADetroit+EFM+Undemocratic,4742,124,12.4,11
70000000,q=text_t%3Amemories+of+Mr.+Rogers,25422,126,12.6,11
70000000,q=text_t%3AChinese+Computer+Attacks,17254,251,25.1,11
70000000,q=text_t%3Amarshmallow+Peeps+dioramas,662,114,11.4,11
70000000,q=text_t%3AIsrael+and+Turkey+reconcile,6657,113,11.3,11
70000000,q=text_t%3Acolony+collapse+disorder,503,108,10.8,9
70000000,q=text_t%3AArgentina%27s+Inflation,83,119,11.9,11
70000000,q=text_t%3AFuture+of+MOOCs,44826,134,13.4,12
70000000,q=text_t%3Aunsuccessful+kickstarter+applicants,327,127,12.7,12
70000000,q=text_t%3Asolar+flare,4210,107,10.7,11
70000000,q=text_t%3Acelebrity+DUI,7995,115,11.5,11
70000000,q=text_t%3AOscars+snub+Affleck,9287,127,12.7,11
70000000,q=text_t%3APitbull+rapper,4595,126,12.6,13
70000000,q=text_t%3AHagel+nomination+filibustered,1078,119,11.9,13
70000000,q=text_t%3ABuying+clothes+online,12686,129,12.9,11
70000000,q=text_t%3AAngry+Birds+cartoon,19044,122,12.2,10
70000000,q=text_t%3ALawyer+jokes,2610,124,12.4,13
70000000,q=text_t%3Atrash+the+dress,7269,119,11.9,13
70000000,q=text_t%3Aasteroid+hits+Russia,867,115,11.5,12
70000000,q=text_t%3Acruise+ship+safety,5285,122,12.2,13
70000000,q=text_t%3AThe+Middle+TV+show,5158109,126,12.6,10
70000000,q=text_t%3ABig+Dog+terminator+robot,171284,119,11.9,12
70000000,q=text_t%3AGone+Girl+reviews,90646,124,12.4,13
70000000,q=text_t%3Acause+of+the+Super+Bowl+blackout,147685,120,12.0,11
70000000,q=text_t%3ANew+York+City+soda+ban+blocked,661798,107,10.7,10
70000000,q=text_t%3AArtists+Against+Fracking,7440,121,12.1,11
70000000,q=text_t%3ARichard+III+burial+dispute,7793,456,45.6,9
70000000,q=text_t%3AMila+Kunis+in+Oz+movie,3283,124,12.4,14
70000000,q=text_t%3AIranian+weapons+to+Syria,646,116,11.6,11
70000000,q=text_t%3AMaracana+Stadium+problems,54,106,10.6,10
70000000,q=text_t%3ADownton+Abbey+actor+turnover,856,114,11.4,12
70000000,q=text_t%3ANational+Parks+sequestered,22154,121,12.1,11
70000000,q=text_t%3AGMO+labeling,683,119,11.9,11
70000000,q=text_t%3AVictoria%27s+Secret+commercial,1996,120,12.0,11
70000000,q=text_t%3ACyprus+Bailout+Protests,3384,109,10.9,9
70000000,q=text_t%3Amaking+football+safer,90546,127,12.7,12
70000000,q=text_t%3AUK+wine+industry,30568,785,78.5,12
70000000,q=text_t%3Agun+advocates+are+corrupt,22380,150,15.0,12
70000000,q=text_t%3AIceland+FBI+Wikileaks,826,120,12.0,11
70000000,q=text_t%3Alighter+bail+for+Pistorius,3379,109,10.9,10
70000000,q=text_t%3Aanti-aging+resveratrol,16140,118,11.8,12
70000000,q=text_t%3AObama+reaction+to+Syrian+chemical+weapons,25528,116,11.6,10
70000000,q=text_t%3ABush%27s+dog+dies,213,125,12.5,13
70000000,q=text_t%3AKardashian+maternity+style,4606,115,11.5,12
70000000,q=text_t%3Ahush+puppies+meal,4537,119,11.9,11
70000000,q=text_t%3Acircular+economy+initiatives,625,116,11.6,11
70000000,q=text_t%3Asocial+media+as+educational+tool,49313,121,12.1,11
70000000,q=text_t%3A3D+printing+for+science,12897,123,12.3,11
70000000,q=text_t%3ADPRK+Nuclear+Test,193,115,11.5,11
70000000,q=text_t%3Avirtual+currencies+regulation,4651,115,11.5,11
70000000,q=text_t%3ALindsey+Vonn+sidelined,1695,111,11.1,11
70000000,q=text_t%3AACPT+Crossword+Tournament,14,112,11.2,9
70000000,q=text_t%3AMaryland+casino+table+games,2668,116,11.6,11
70000000,q=text_t%3Asequestration+opinions,856,120,12.0,12
70000000,q=text_t%3AUS+behind+Chaevez+cancer,253263,124,12.4,11
70000000,q=text_t%3AHoney+Boo+Boo+Girl+Scout+cookies,16112,118,11.8,12
70000000,q=text_t%3ATony+Mendez,9913,117,11.7,10
75000000,q=text_t%3Awater+shortages,45190,136,13.6,11
75000000,q=text_t%3AFlorida+Derby+2013,17052,120,12.0,12
75000000,q=text_t%3AKal+Penn,2688,117,11.7,12
75000000,q=text_t%3ADetroit+EFM+Undemocratic,5085,145,14.5,15
75000000,q=text_t%3Amemories+of+Mr.+Rogers,27327,128,12.8,12
75000000,q=text_t%3AChinese+Computer+Attacks,18458,122,12.2,12
75000000,q=text_t%3Amarshmallow+Peeps+dioramas,719,122,12.2,11
75000000,q=text_t%3AIsrael+and+Turkey+reconcile,7089,125,12.5,13
75000000,q=text_t%3Acolony+collapse+disorder,550,130,13.0,12
75000000,q=text_t%3AArgentina%27s+Inflation,84,118,11.8,11
75000000,q=text_t%3AFuture+of+MOOCs,48139,110,11.0,11
75000000,q=text_t%3Aunsuccessful+kickstarter+applicants,363,118,11.8,11
75000000,q=text_t%3Asolar+flare,4498,118,11.8,12
75000000,q=text_t%3Acelebrity+DUI,8518,142,14.2,13
75000000,q=text_t%3AOscars+snub+Affleck,10168,116,11.6,11
75000000,q=text_t%3APitbull+rapper,4906,123,12.3,12
75000000,q=text_t%3AHagel+nomination+filibustered,1166,133,13.3,13
75000000,q=text_t%3ABuying+clothes+online,13584,119,11.9,12
75000000,q=text_t%3AAngry+Birds+cartoon,20394,148,14.8,13
75000000,q=text_t%3ALawyer+jokes,2787,116,11.6,12
75000000,q=text_t%3Atrash+the+dress,7811,108,10.8,11
75000000,q=text_t%3Aasteroid+hits+Russia,918,120,12.0,12
75000000,q=text_t%3Acruise+ship+safety,5671,122,12.2,12
75000000,q=text_t%3AThe+Middle+TV+show,5528201,154,15.4,15
75000000,q=text_t%3ABig+Dog+terminator+robot,183810,114,11.4,12
75000000,q=text_t%3AGone+Girl+reviews,97340,128,12.8,14
75000000,q=text_t%3Acause+of+the+Super+Bowl+blackout,158618,126,12.6,12
75000000,q=text_t%3ANew+York+City+soda+ban+blocked,707061,125,12.5,12
75000000,q=text_t%3AArtists+Against+Fracking,7937,131,13.1,12
75000000,q=text_t%3ARichard+III+burial+dispute,8392,119,11.9,12
75000000,q=text_t%3AMila+Kunis+in+Oz+movie,3478,112,11.2,11
75000000,q=text_t%3AIranian+weapons+to+Syria,694,135,13.5,14
75000000,q=text_t%3AMaracana+Stadium+problems,56,117,11.7,11
75000000,q=text_t%3ADownton+Abbey+actor+turnover,898,131,13.1,12
75000000,q=text_t%3ANational+Parks+sequestered,23686,128,12.8,13
75000000,q=text_t%3AGMO+labeling,726,109,10.9,11
75000000,q=text_t%3AVictoria%27s+Secret+commercial,2184,127,12.7,13
75000000,q=text_t%3ACyprus+Bailout+Protests,3643,121,12.1,11
75000000,q=text_t%3Amaking+football+safer,97156,142,14.2,13
75000000,q=text_t%3AUK+wine+industry,32683,114,11.4,12
75000000,q=text_t%3Agun+advocates+are+corrupt,24400,121,12.1,11
75000000,q=text_t%3AIceland+FBI+Wikileaks,889,152,15.2,11
75000000,q=text_t%3Alighter+bail+for+Pistorius,3630,119,11.9,11
75000000,q=text_t%3Aanti-aging+resveratrol,17319,135,13.5,12
75000000,q=text_t%3AObama+reaction+to+Syrian+chemical+weapons,27575,111,11.1,11
75000000,q=text_t%3ABush%27s+dog+dies,219,112,11.2,11
75000000,q=text_t%3AKardashian+maternity+style,4920,123,12.3,13
75000000,q=text_t%3Ahush+puppies+meal,4888,114,11.4,11
75000000,q=text_t%3Acircular+economy+initiatives,659,132,13.2,13
75000000,q=text_t%3Asocial+media+as+educational+tool,52713,120,12.0,12
75000000,q=text_t%3A3D+printing+for+science,13760,118,11.8,12
75000000,q=text_t%3ADPRK+Nuclear+Test,209,119,11.9,12
75000000,q=text_t%3Avirtual+currencies+regulation,4978,119,11.9,11
75000000,q=text_t%3ALindsey+Vonn+sidelined,1788,136,13.6,13
75000000,q=text_t%3AACPT+Crossword+Tournament,15,108,10.8,10
75000000,q=text_t%3AMaryland+casino+table+games,2855,115,11.5,11
75000000,q=text_t%3Asequestration+opinions,915,127,12.7,12
75000000,q=text_t%3AUS+behind+Chaevez+cancer,271777,150,15.0,15
75000000,q=text_t%3AHoney+Boo+Boo+Girl+Scout+cookies,17286,129,12.9,12
75000000,q=text_t%3ATony+Mendez,10770,123,12.3,12
80000000,q=text_t%3Awater+shortages,48112,138,13.8,13
80000000,q=text_t%3AFlorida+Derby+2013,18186,153,15.3,12
80000000,q=text_t%3AKal+Penn,2816,122,12.2,12
80000000,q=text_t%3ADetroit+EFM+Undemocratic,5385,456,45.6,13
80000000,q=text_t%3Amemories+of+Mr.+Rogers,29158,144,14.4,12
80000000,q=text_t%3AChinese+Computer+Attacks,19575,135,13.5,13
80000000,q=text_t%3Amarshmallow+Peeps+dioramas,763,178,17.8,13
80000000,q=text_t%3AIsrael+and+Turkey+reconcile,7507,129,12.9,12
80000000,q=text_t%3Acolony+collapse+disorder,600,133,13.3,11
80000000,q=text_t%3AArgentina%27s+Inflation,92,124,12.4,12
80000000,q=text_t%3AFuture+of+MOOCs,51247,133,13.3,11
80000000,q=text_t%3Aunsuccessful+kickstarter+applicants,383,130,13.0,13
80000000,q=text_t%3Asolar+flare,4739,126,12.6,13
80000000,q=text_t%3Acelebrity+DUI,8989,136,13.6,12
80000000,q=text_t%3AOscars+snub+Affleck,10309,129,12.9,13
80000000,q=text_t%3APitbull+rapper,5198,136,13.6,13
80000000,q=text_t%3AHagel+nomination+filibustered,1207,132,13.2,13
80000000,q=text_t%3ABuying+clothes+online,14470,127,12.7,13
80000000,q=text_t%3AAngry+Birds+cartoon,21690,153,15.3,14
80000000,q=text_t%3ALawyer+jokes,2915,123,12.3,13
80000000,q=text_t%3Atrash+the+dress,8344,132,13.2,12
80000000,q=text_t%3Aasteroid+hits+Russia,959,134,13.4,13
80000000,q=text_t%3Acruise+ship+safety,6047,124,12.4,13
80000000,q=text_t%3AThe+Middle+TV+show,5890452,159,15.9,15
80000000,q=text_t%3ABig+Dog+terminator+robot,196231,120,12.0,13
80000000,q=text_t%3AGone+Girl+reviews,103902,149,14.9,14
80000000,q=text_t%3Acause+of+the+Super+Bowl+blackout,169598,147,14.7,16
80000000,q=text_t%3ANew+York+City+soda+ban+blocked,750170,135,13.5,14
80000000,q=text_t%3AArtists+Against+Fracking,8434,148,14.8,13
80000000,q=text_t%3ARichard+III+burial+dispute,8787,139,13.9,12
80000000,q=text_t%3AMila+Kunis+in+Oz+movie,3698,124,12.4,13
80000000,q=text_t%3AIranian+weapons+to+Syria,730,141,14.1,14
80000000,q=text_t%3AMaracana+Stadium+problems,59,127,12.7,13
80000000,q=text_t%3ADownton+Abbey+actor+turnover,941,186,18.6,13
80000000,q=text_t%3ANational+Parks+sequestered,25165,141,14.1,14
80000000,q=text_t%3AGMO+labeling,776,124,12.4,12
80000000,q=text_t%3AVictoria%27s+Secret+commercial,2319,135,13.5,13
80000000,q=text_t%3ACyprus+Bailout+Protests,3891,127,12.7,13
80000000,q=text_t%3Amaking+football+safer,103545,132,13.2,12
80000000,q=text_t%3AUK+wine+industry,34331,122,12.2,12
80000000,q=text_t%3Agun+advocates+are+corrupt,25826,129,12.9,12
80000000,q=text_t%3AIceland+FBI+Wikileaks,947,132,13.2,12
80000000,q=text_t%3Alighter+bail+for+Pistorius,3869,138,13.8,12
80000000,q=text_t%3Aanti-aging+resveratrol,18409,133,13.3,12
80000000,q=text_t%3AObama+reaction+to+Syrian+chemical+weapons,28955,124,12.4,12
80000000,q=text_t%3ABush%27s+dog+dies,239,123,12.3,12
80000000,q=text_t%3AKardashian+maternity+style,5203,127,12.7,13
80000000,q=text_t%3Ahush+puppies+meal,5267,122,12.2,11
80000000,q=text_t%3Acircular+economy+initiatives,691,144,14.4,14
80000000,q=text_t%3Asocial+media+as+educational+tool,55981,124,12.4,12
80000000,q=text_t%3A3D+printing+for+science,14619,124,12.4,12
80000000,q=text_t%3ADPRK+Nuclear+Test,221,132,13.2,13
80000000,q=text_t%3Avirtual+currencies+regulation,5277,133,13.3,14
80000000,q=text_t%3ALindsey+Vonn+sidelined,1880,133,13.3,12
80000000,q=text_t%3AACPT+Crossword+Tournament,19,110,11.0,12
80000000,q=text_t%3AMaryland+casino+table+games,3051,129,12.9,11
80000000,q=text_t%3Asequestration+opinions,943,136,13.6,13
80000000,q=text_t%3AUS+behind+Chaevez+cancer,288448,164,16.4,16
80000000,q=text_t%3AHoney+Boo+Boo+Girl+Scout+cookies,18361,132,13.2,14
80000000,q=text_t%3ATony+Mendez,11439,121,12.1,12
85000000,q=text_t%3Awater+shortages,51203,129,12.9,11
85000000,q=text_t%3AFlorida+Derby+2013,20317,202,20.2,15
85000000,q=text_t%3AKal+Penn,2963,122,12.2,12
85000000,q=text_t%3ADetroit+EFM+Undemocratic,5737,123,12.3,11
85000000,q=text_t%3Amemories+of+Mr.+Rogers,31030,118,11.8,14
85000000,q=text_t%3AChinese+Computer+Attacks,20686,124,12.4,12
85000000,q=text_t%3Amarshmallow+Peeps+dioramas,807,137,13.7,14
85000000,q=text_t%3AIsrael+and+Turkey+reconcile,8021,117,11.7,12
85000000,q=text_t%3Acolony+collapse+disorder,631,122,12.2,12
85000000,q=text_t%3AArgentina%27s+Inflation,102,124,12.4,12
85000000,q=text_t%3AFuture+of+MOOCs,54525,124,12.4,12
85000000,q=text_t%3Aunsuccessful+kickstarter+applicants,408,138,13.8,15
85000000,q=text_t%3Asolar+flare,5064,117,11.7,11
85000000,q=text_t%3Acelebrity+DUI,9531,125,12.5,14
85000000,q=text_t%3AOscars+snub+Affleck,10415,119,11.9,11
85000000,q=text_t%3APitbull+rapper,5471,137,13.7,14
85000000,q=text_t%3AHagel+nomination+filibustered,1258,132,13.2,13
85000000,q=text_t%3ABuying+clothes+online,15391,120,12.0,12
85000000,q=text_t%3AAngry+Birds+cartoon,23070,137,13.7,15
85000000,q=text_t%3ALawyer+jokes,3097,119,11.9,13
85000000,q=text_t%3Atrash+the+dress,8862,130,13.0,14
85000000,q=text_t%3Aasteroid+hits+Russia,999,165,16.5,14
85000000,q=text_t%3Acruise+ship+safety,6398,114,11.4,12
85000000,q=text_t%3AThe+Middle+TV+show,6269772,137,13.7,15
85000000,q=text_t%3ABig+Dog+terminator+robot,208668,116,11.6,13
85000000,q=text_t%3AGone+Girl+reviews,110831,145,14.5,15
85000000,q=text_t%3Acause+of+the+Super+Bowl+blackout,180757,143,14.3,15
85000000,q=text_t%3ANew+York+City+soda+ban+blocked,797525,141,14.1,15
85000000,q=text_t%3AArtists+Against+Fracking,9065,127,12.7,13
85000000,q=text_t%3ARichard+III+burial+dispute,9493,133,13.3,16
85000000,q=text_t%3AMila+Kunis+in+Oz+movie,3923,121,12.1,12
85000000,q=text_t%3AIranian+weapons+to+Syria,776,135,13.5,14
85000000,q=text_t%3AMaracana+Stadium+problems,63,116,11.6,12
85000000,q=text_t%3ADownton+Abbey+actor+turnover,986,124,12.4,13
85000000,q=text_t%3ANational+Parks+sequestered,26665,262,26.2,16
85000000,q=text_t%3AGMO+labeling,829,162,16.2,12
85000000,q=text_t%3AVictoria%27s+Secret+commercial,2460,137,13.7,16
85000000,q=text_t%3ACyprus+Bailout+Protests,4219,123,12.3,12
85000000,q=text_t%3Amaking+football+safer,110435,128,12.8,13
85000000,q=text_t%3AUK+wine+industry,36330,126,12.6,13
85000000,q=text_t%3Agun+advocates+are+corrupt,27385,121,12.1,13
85000000,q=text_t%3AIceland+FBI+Wikileaks,1005,132,13.2,14
85000000,q=text_t%3Alighter+bail+for+Pistorius,4164,111,11.1,12
85000000,q=text_t%3Aanti-aging+resveratrol,19584,131,13.1,13
85000000,q=text_t%3AObama+reaction+to+Syrian+chemical+weapons,30412,122,12.2,15
85000000,q=text_t%3ABush%27s+dog+dies,251,132,13.2,13
85000000,q=text_t%3AKardashian+maternity+style,5488,139,13.9,16
85000000,q=text_t%3Ahush+puppies+meal,5629,116,11.6,13
85000000,q=text_t%3Acircular+economy+initiatives,726,126,12.6,13
85000000,q=text_t%3Asocial+media+as+educational+tool,59365,116,11.6,13
85000000,q=text_t%3A3D+printing+for+science,15568,143,14.3,13
85000000,q=text_t%3ADPRK+Nuclear+Test,243,133,13.3,13
85000000,q=text_t%3Avirtual+currencies+regulation,5619,164,16.4,13
85000000,q=text_t%3ALindsey+Vonn+sidelined,1982,125,12.5,13
85000000,q=text_t%3AACPT+Crossword+Tournament,19,116,11.6,14
85000000,q=text_t%3AMaryland+casino+table+games,3189,138,13.8,14
85000000,q=text_t%3Asequestration+opinions,985,133,13.3,14
85000000,q=text_t%3AUS+behind+Chaevez+cancer,307194,123,12.3,14
85000000,q=text_t%3AHoney+Boo+Boo+Girl+Scout+cookies,19641,140,14.0,13
85000000,q=text_t%3ATony+Mendez,12211,118,11.8,13
90000000,q=text_t%3Awater+shortages,54304,129,12.9,12
90000000,q=text_t%3AFlorida+Derby+2013,21488,135,13.5,13
90000000,q=text_t%3AKal+Penn,3142,122,12.2,12
90000000,q=text_t%3ADetroit+EFM+Undemocratic,6039,128,12.8,12
90000000,q=text_t%3Amemories+of+Mr.+Rogers,32912,133,13.3,14
90000000,q=text_t%3AChinese+Computer+Attacks,21805,119,11.9,12
90000000,q=text_t%3Amarshmallow+Peeps+dioramas,868,131,13.1,14
90000000,q=text_t%3AIsrael+and+Turkey+reconcile,8484,125,12.5,14
90000000,q=text_t%3Acolony+collapse+disorder,652,123,12.3,12
90000000,q=text_t%3AArgentina%27s+Inflation,110,131,13.1,14
90000000,q=text_t%3AFuture+of+MOOCs,57729,133,13.3,16
90000000,q=text_t%3Aunsuccessful+kickstarter+applicants,427,136,13.6,14
90000000,q=text_t%3Asolar+flare,5336,118,11.8,12
90000000,q=text_t%3Acelebrity+DUI,10037,163,16.3,13
90000000,q=text_t%3AOscars+snub+Affleck,10722,132,13.2,12
90000000,q=text_t%3APitbull+rapper,5748,117,11.7,12
90000000,q=text_t%3AHagel+nomination+filibustered,1302,168,16.8,14
90000000,q=text_t%3ABuying+clothes+online,16321,119,11.9,13
90000000,q=text_t%3AAngry+Birds+cartoon,24450,153,15.3,15
90000000,q=text_t%3ALawyer+jokes,3323,129,12.9,14
90000000,q=text_t%3Atrash+the+dress,9379,119,11.9,12
90000000,q=text_t%3Aasteroid+hits+Russia,1067,138,13.8,14
90000000,q=text_t%3Acruise+ship+safety,6783,119,11.9,12
90000000,q=text_t%3AThe+Middle+TV+show,6637554,156,15.6,17
90000000,q=text_t%3ABig+Dog+terminator+robot,221155,193,19.3,13
90000000,q=text_t%3AGone+Girl+reviews,117424,151,15.1,17
90000000,q=text_t%3Acause+of+the+Super+Bowl+blackout,192133,141,14.1,15
90000000,q=text_t%3ANew+York+City+soda+ban+blocked,843789,121,12.1,12
90000000,q=text_t%3AArtists+Against+Fracking,9624,127,12.7,12
90000000,q=text_t%3ARichard+III+burial+dispute,10329,133,13.3,14
90000000,q=text_t%3AMila+Kunis+in+Oz+movie,4130,111,11.1,11
90000000,q=text_t%3AIranian+weapons+to+Syria,825,174,17.4,16
90000000,q=text_t%3AMaracana+Stadium+problems,66,119,11.9,12
90000000,q=text_t%3ADownton+Abbey+actor+turnover,1094,163,16.3,56
90000000,q=text_t%3ANational+Parks+sequestered,28102,144,14.4,15
90000000,q=text_t%3AGMO+labeling,883,119,11.9,12
90000000,q=text_t%3AVictoria%27s+Secret+commercial,2593,136,13.6,14
90000000,q=text_t%3ACyprus+Bailout+Protests,4421,123,12.3,13
90000000,q=text_t%3Amaking+football+safer,116928,119,11.9,13
90000000,q=text_t%3AUK+wine+industry,38273,123,12.3,13
90000000,q=text_t%3Agun+advocates+are+corrupt,28919,122,12.2,13
90000000,q=text_t%3AIceland+FBI+Wikileaks,1075,132,13.2,13
90000000,q=text_t%3Alighter+bail+for+Pistorius,4432,123,12.3,14
90000000,q=text_t%3Aanti-aging+resveratrol,20758,127,12.7,13
90000000,q=text_t%3AObama+reaction+to+Syrian+chemical+weapons,31854,131,13.1,14
90000000,q=text_t%3ABush%27s+dog+dies,260,119,11.9,12
90000000,q=text_t%3AKardashian+maternity+style,5773,133,13.3,13
90000000,q=text_t%3Ahush+puppies+meal,6002,120,12.0,13
90000000,q=text_t%3Acircular+economy+initiatives,766,126,12.6,12
90000000,q=text_t%3Asocial+media+as+educational+tool,62818,129,12.9,14
90000000,q=text_t%3A3D+printing+for+science,16462,119,11.9,12
90000000,q=text_t%3ADPRK+Nuclear+Test,258,137,13.7,13
90000000,q=text_t%3Avirtual+currencies+regulation,5932,125,12.5,12
90000000,q=text_t%3ALindsey+Vonn+sidelined,2069,124,12.4,13
90000000,q=text_t%3AACPT+Crossword+Tournament,20,153,15.3,12
90000000,q=text_t%3AMaryland+casino+table+games,3326,116,11.6,12
90000000,q=text_t%3Asequestration+opinions,1039,135,13.5,13
90000000,q=text_t%3AUS+behind+Chaevez+cancer,324802,179,17.9,15
90000000,q=text_t%3AHoney+Boo+Boo+Girl+Scout+cookies,20746,134,13.4,14
90000000,q=text_t%3ATony+Mendez,12849,125,12.5,13
95000000,q=text_t%3Awater+shortages,57256,151,15.1,15
95000000,q=text_t%3AFlorida+Derby+2013,22650,140,14.0,13
95000000,q=text_t%3AKal+Penn,3312,160,16.0,14
95000000,q=text_t%3ADetroit+EFM+Undemocratic,6363,130,13.0,13
95000000,q=text_t%3Amemories+of+Mr.+Rogers,34858,130,13.0,12
95000000,q=text_t%3AChinese+Computer+Attacks,22930,150,15.0,13
95000000,q=text_t%3Amarshmallow+Peeps+dioramas,923,131,13.1,12
95000000,q=text_t%3AIsrael+and+Turkey+reconcile,9024,153,15.3,13
95000000,q=text_t%3Acolony+collapse+disorder,690,130,13.0,13
95000000,q=text_t%3AArgentina%27s+Inflation,118,126,12.6,12
95000000,q=text_t%3AFuture+of+MOOCs,61017,162,16.2,14
95000000,q=text_t%3Aunsuccessful+kickstarter+applicants,447,134,13.4,12
95000000,q=text_t%3Asolar+flare,5588,146,14.6,13
95000000,q=text_t%3Acelebrity+DUI,10663,145,14.5,13
95000000,q=text_t%3AOscars+snub+Affleck,10798,112,11.2,10
95000000,q=text_t%3APitbull+rapper,6007,143,14.3,13
95000000,q=text_t%3AHagel+nomination+filibustered,1395,128,12.8,12
95000000,q=text_t%3ABuying+clothes+online,17230,133,13.3,12
95000000,q=text_t%3AAngry+Birds+cartoon,25801,154,15.4,15
95000000,q=text_t%3ALawyer+jokes,3519,124,12.4,12
95000000,q=text_t%3Atrash+the+dress,9884,133,13.3,14
95000000,q=text_t%3Aasteroid+hits+Russia,1097,132,13.2,13
95000000,q=text_t%3Acruise+ship+safety,7112,136,13.6,13
95000000,q=text_t%3AThe+Middle+TV+show,6997759,158,15.8,15
95000000,q=text_t%3ABig+Dog+terminator+robot,233396,126,12.6,14
95000000,q=text_t%3AGone+Girl+reviews,123882,157,15.7,16
95000000,q=text_t%3Acause+of+the+Super+Bowl+blackout,202554,142,14.2,13
95000000,q=text_t%3ANew+York+City+soda+ban+blocked,889617,154,15.4,14
95000000,q=text_t%3AArtists+Against+Fracking,10110,129,12.9,12
95000000,q=text_t%3ARichard+III+burial+dispute,10911,126,12.6,13
95000000,q=text_t%3AMila+Kunis+in+Oz+movie,4393,134,13.4,12
95000000,q=text_t%3AIranian+weapons+to+Syria,884,139,13.9,14
95000000,q=text_t%3AMaracana+Stadium+problems,67,148,14.8,15
95000000,q=text_t%3ADownton+Abbey+actor+turnover,1169,269,26.9,12
95000000,q=text_t%3ANational+Parks+sequestered,29556,166,16.6,14
95000000,q=text_t%3AGMO+labeling,944,135,13.5,13
95000000,q=text_t%3AVictoria%27s+Secret+commercial,2734,124,12.4,13
95000000,q=text_t%3ACyprus+Bailout+Protests,4638,141,14.1,14
95000000,q=text_t%3Amaking+football+safer,123201,130,13.0,12
